DT_UTC,DT_MT,LAT,LON,DEPTH,DTYPE,MAG,MTYPE,ETYPE,REF_ID,LOCATION,ALGORITHM
2022-03-19T10:50:17.000000Z,2022-03-19T10:50:17.000000Z,54.5509,-118.5031,4,f,1.39,mly,KI,NA,"7 km E of Musreau Lake, AB",GENLOC
2022-03-20T01:15:49.000000Z,2022-03-20T01:15:49.000000Z,54.5639,-117.2805,9,f,2.77,mly,KI,388803,"36 km NW of Fox Creek, AB",GENLOC
2022-03-22T13:12:39.000000Z,2022-03-22T13:12:39.000000Z,54.5152,-118.492,5,f,1.57,mly,KI,NA,"8 km SE of Musreau Lake, AB",GENLOC
2022-03-25T09:45:03.000000Z,2022-03-25T09:45:03.000000Z,54.5625,-117.2694,9,f,1.63,mly,KI,NA,"35 km NW of Fox Creek, AB",GENLOC
2022-03-27T12:58:22.000000Z,2022-03-27T12:58:22.000000Z,49.0225,-112.9142,17,f,1.85,mly,SE,NA,"9 km W of Del Bonita, AB",GENLOC
2022-03-27T17:00:28.000000Z,2022-03-27T17:00:28.000000Z,54.4266,-118.4823,22,f,1,mly,KI,NA,"16 km SE of Musreau Lake, AB",GENLOC
2022-03-30T06:55:39.000000Z,2022-03-30T06:55:39.000000Z,54.3383,-118.461,9,f,1.37,mly,SI,NA,"25 km SE of Musreau Lake, AB",GENLOC
2022-03-30T07:00:06.000000Z,2022-03-30T07:00:06.000000Z,54.329,-118.466,6,f,1.56,mly,KI,NA,"26 km SE of Musreau Lake, AB",GENLOC
2022-03-30T09:44:08.000000Z,2022-03-30T09:44:08.000000Z,54.7509,-118.7968,11,f,1.41,mly,KI,NA,"30 km S of Grovedale, AB",GENLOC
2022-03-31T05:29:37.000000Z,2022-03-31T05:29:37.000000Z,54.3821,-118.4456,4,f,1.03,mly,KI,NA,"21 km SE of Musreau Lake, AB",GENLOC
2022-04-01T01:46:26.000000Z,2022-04-01T01:46:26.000000Z,54.3261,-118.4523,4,f,1.03,mly,KI,NA,"27 km SE of Musreau Lake, AB",GENLOC
2022-04-03T02:36:17.000000Z,2022-04-03T02:36:17.000000Z,54.3245,-118.4732,10,f,1.07,mly,KI,NA,"26 km SE of Musreau Lake, AB",GENLOC
2022-04-05T22:34:28.000000Z,2022-04-05T22:34:28.000000Z,54.5582,-117.2522,8,f,1.82,mly,KI,NA,"34 km NW of Fox Creek, AB",GENLOC
2022-04-06T05:22:24.000000Z,2022-04-06T05:22:24.000000Z,53.9088,-112.8966,7,f,1.98,mly,SE,NA,"38 km NE of Fort Saskatchewan, AB",GENLOC
2022-04-06T05:55:12.000000Z,2022-04-06T05:55:12.000000Z,54.5561,-117.2506,8,f,1.26,mly,KI,NA,"34 km NW of Fox Creek, AB",GENLOC
2022-04-06T06:36:25.000000Z,2022-04-06T06:36:25.000000Z,54.555,-117.2481,7,f,1.68,mly,KI,NA,"34 km NW of Fox Creek, AB",GENLOC
2022-04-08T10:08:23.000000Z,2022-04-08T10:08:23.000000Z,54.5127,-118.4533,6,f,1.59,mly,KI,NA,"11 km SE of Musreau Lake, AB",GENLOC
2022-04-10T00:16:02.000000Z,2022-04-10T00:16:02.000000Z,54.7852,-118.7991,4,f,1.52,mly,KI,NA,"27 km S of Grovedale, AB",GENLOC
2022-04-15T10:03:14.000000Z,2022-04-15T10:03:14.000000Z,54.3272,-118.5347,3,f,1.27,mly,KI,NA,"24 km SSE of Musreau Lake, AB",GENLOC
2022-04-16T14:51:51.000000Z,2022-04-16T14:51:51.000000Z,54.548,-118.4829,5,f,3.09,mly,KI,NA,"9 km E of Musreau Lake, AB",GENLOC
2022-04-16T20:11:41.000000Z,2022-04-16T20:11:41.000000Z,54.8215,-118.7719,6,f,1.41,mly,KI,NA,"23 km SSE of Grovedale, AB",GENLOC
2022-04-17T09:18:52.000000Z,2022-04-17T09:18:52.000000Z,54.8255,-118.7584,4,f,1.32,mly,KI,NA,"23 km SSE of Grovedale, AB",GENLOC
2022-04-17T15:07:13.000000Z,2022-04-17T15:07:13.000000Z,54.5347,-118.5233,4,f,1.08,mly,KI,NA,"6 km E of Musreau Lake, AB",GENLOC
2022-04-18T04:28:02.000000Z,2022-04-18T04:28:02.000000Z,54.796,-118.847,4,f,1.18,mly,KI,NA,"25 km S of Grovedale, AB",GENLOC
2022-04-20T03:03:32.000000Z,2022-04-20T03:03:32.000000Z,54.6677,-118.9668,4,f,1.17,mly,KI,NA,"40 km SSW of Grovedale, AB",GENLOC
2022-04-20T09:06:39.000000Z,2022-04-20T09:06:39.000000Z,54.6142,-118.117,3,f,1.05,mly,KI,NA,"33 km ENE of Musreau Lake, AB",GENLOC
2022-04-20T13:34:05.000000Z,2022-04-20T13:34:05.000000Z,54.7879,-118.9115,10,f,1.51,mly,KI,NA,"26 km SSW of Grovedale Lake, AB",GENLOC
2022-04-28T05:10:28.000000Z,2022-04-28T05:10:28.000000Z,54.5065,-118.451,7,f,2.21,mly,KI,NA,"12 km SE of Musreau Lake, AB",GENLOC
2022-04-28T05:32:13.000000Z,2022-04-28T05:32:13.000000Z,54.4555,-117.4152,7,f,2.48,ml,KI,389967,"40 km WNW of Fox Creek, AB",GENLOC
2022-04-30T11:46:02.000000Z,2022-04-30T11:46:02.000000Z,54.5188,-118.4923,5,f,1.83,mly,KI,NA,"8 km SE of Musreau Lake, AB",GENLOC
2022-04-30T11:47:55.000000Z,2022-04-30T11:47:55.000000Z,54.4643,-117.4237,8,f,2.28,mly,KI,NA,"41 km NW of Fox Creek, AB",GENLOC
2022-04-30T12:50:49.000000Z,2022-04-30T12:50:49.000000Z,54.4574,-117.415,7,f,1.1,mly,KI,NA,"41 km NW of Fox Creek, AB",GENLOC
2022-04-30T13:21:01.000000Z,2022-04-30T13:21:01.000000Z,54.4694,-117.428,3,f,1.25,mly,KI,NA,"41 km NW of Fox Creek, AB",GENLOC
2022-04-30T13:58:06.000000Z,2022-04-30T13:58:06.000000Z,54.3726,-117.3013,4,f,1.31,mly,KI,NA,"32 km W of Fox Creek, AB",GENLOC
2022-05-02T14:50:27.000000Z,2022-05-02T14:50:27.000000Z,54.464,-117.4013,8,f,1.76,ml,KI,390097,"41 km NW of Fox Creek, AB",GENLOC
2022-05-02T20:07:12.000000Z,2022-05-02T20:07:12.000000Z,54.4722,-117.4033,7,f,1.76,ml,KI,390112,"41 km NW of Fox Creek, AB",GENLOC
2022-05-03T01:48:19.000000Z,2022-05-03T01:48:19.000000Z,52.3877,-117.6109,11,f,1.88,mly,SE,NA,"62 km SSE of Jasper, AB",GENLOC
2022-05-08T21:17:56.000000Z,2022-05-08T21:17:56.000000Z,54.3598,-117.5596,4,f,1.54,mly,KI,NA,"49 km W of Fox Creek, AB",GENLOC
2022-05-08T21:18:17.000000Z,2022-05-08T21:18:17.000000Z,54.3518,-117.5567,7,f,2.64,mly,KI,NA,"49 km W of Fox Creek, AB",GENLOC
2022-05-09T14:33:24.000000Z,2022-05-09T14:33:24.000000Z,56.2594,-116.5964,9,f,1.84,mly,SE,NA,"43 km E of Peace River, AB",GENLOC
2022-05-09T16:22:40.000000Z,2022-05-09T16:22:40.000000Z,54.3535,-117.5519,4,f,1.49,mly,KI,NA,"49 km W of Fox Creek, AB",GENLOC
2022-05-12T09:17:41.000000Z,2022-05-12T09:17:41.000000Z,54.4696,-117.4004,4,f,1.11,mly,KI,NA,"40 km WNW of Fox Creek, AB",GENLOC
2022-05-12T16:41:20.000000Z,2022-05-12T16:41:20.000000Z,54.5337,-118.542,3,f,1.04,mly,KI,NA,"5 km ESE of Musreau Lake, AB",GENLOC
2022-05-12T22:20:08.000000Z,2022-05-12T22:20:08.000000Z,54.3222,-118.564,4,f,1.08,mly,KI,NA,"24 km S of Musreau Lake, AB",GENLOC
2022-05-16T05:37:20.000000Z,2022-05-16T05:37:20.000000Z,54.7739,-118.7374,4,f,1.76,mly,KI,NA,"29 km SSE of Grovedale, AB",GENLOC
2022-05-17T08:25:01.000000Z,2022-05-17T08:25:01.000000Z,54.3149,-118.4903,4,f,1.12,mly,KI,NA,"27 km SSE of Musreau Lake, AB",GENLOC
2022-05-17T12:45:09.000000Z,2022-05-17T12:45:09.000000Z,54.3105,-118.4882,4,f,1.44,mly,KI,NA,"27 km SSE of Musreau Lake, AB",GENLOC
2022-05-18T03:44:12.000000Z,2022-05-18T03:44:12.000000Z,54.3635,-118.6082,6,f,1.24,mly,KI,NA,"20 km S of Musreau Lake, AB",GENLOC
2022-05-18T08:55:02.000000Z,2022-05-18T08:55:02.000000Z,54.3079,-118.4864,4,f,1.29,mly,KI,NA,"27 km SSE of Musreau Lake, AB",GENLOC
2022-05-18T11:50:52.000000Z,2022-05-18T11:50:52.000000Z,54.571,-118.5562,5,f,1.16,mly,KI,NA,"5 km NE of Musreau Lake, AB",GENLOC
2022-05-18T16:39:16.000000Z,2022-05-18T16:39:16.000000Z,54.3116,-118.4955,7,f,1.27,mly,KI,NA,"27 km SSE of Musreau Lake, AB",GENLOC
2022-05-22T12:33:57.000000Z,2022-05-22T12:33:57.000000Z,54.3275,-118.4943,11,f,1.42,mly,KI,NA,"25 km SSE of Musreau Lake, AB",GENLOC
2022-05-22T16:17:09.000000Z,2022-05-22T16:17:09.000000Z,54.3152,-118.4882,6,f,1.55,mly,KI,NA,"26 km SSE of Musreau Lake, AB",GENLOC
2022-05-23T00:52:01.000000Z,2022-05-23T00:52:01.000000Z,54.4952,-118.5443,6,f,1.21,mly,KI,NA,"7 km SE of Musreau Lake, AB",GENLOC
2022-05-23T05:25:15.000000Z,2022-05-23T05:25:15.000000Z,54.3181,-118.5498,8,f,1.58,mly,KI,NA,"25 km S of Musreau Lake, AB",GENLOC
2022-05-27T10:25:56.000000Z,2022-05-27T10:25:56.000000Z,55.2167,-119.0359,4,f,1.26,mly,SE,NA,"17 km NW of Grande Prairie, AB",GENLOC
2022-05-27T10:43:23.000000Z,2022-05-27T10:43:23.000000Z,55.2063,-119.0623,10,f,1.88,mly,SE,NA,"17 km NW of Grande Prairie, AB",GENLOC
2022-05-27T12:59:00.000000Z,2022-05-27T12:59:00.000000Z,54.3292,-118.5866,4,f,1.46,mly,KI,NA,"24 km S of Musreau Lake, AB",GENLOC
2022-05-28T10:17:00.000000Z,2022-05-28T10:17:00.000000Z,55.1999,-119.051,14,f,1.35,mly,SI,NA,"3 km SE of Saskatoon Lake, AB",GENLOC
2022-05-28T10:18:09.000000Z,2022-05-28T10:18:09.000000Z,55.2073,-119.0419,8,f,1.39,mly,SI,NA,"3 km ESE of Saskatoon Lake, AB",GENLOC
2022-05-28T11:37:45.000000Z,2022-05-28T11:37:45.000000Z,55.2118,-119.0402,8,f,1.42,mly,SI,NA,"3 km ESE of Saskatoon Lake, AB",GENLOC
2022-05-29T22:52:18.000000Z,2022-05-29T22:52:18.000000Z,54.334,-118.5949,4,f,1.4,mly,KI,NA,"23 km S of Musreau Lake, AB",GENLOC
2022-05-29T23:17:38.000000Z,2022-05-29T23:17:38.000000Z,55.1835,-119.0885,4,f,1.44,mly,SI,NA,"4 km S of Saskatoon Lake, AB",GENLOC
2022-05-30T03:14:32.000000Z,2022-05-30T03:14:32.000000Z,55.1298,-119.0779,5,f,1.13,mly,SI,NA,"10 km S of Saskatoon Lake, AB",GENLOC
2022-05-30T03:53:12.000000Z,2022-05-30T03:53:12.000000Z,55.1443,-119.0379,5,f,1.37,mly,SI,NA,"8 km SE of Saskatoon Lake, AB",GENLOC
2022-05-31T06:05:17.000000Z,2022-05-31T06:05:17.000000Z,54.3169,-118.5604,2,f,1.23,mly,KI,NA,"25 km S of Musreau Lake, AB",GENLOC
2022-05-31T13:01:00.000000Z,2022-05-31T13:01:00.000000Z,54.4947,-117.9654,4,f,1,mly,KI,NA,"76 km WNW of Fox Creek, AB",GENLOC
2022-06-02T08:54:24.000000Z,2022-06-02T08:54:24.000000Z,54.3202,-118.55,6,f,1.37,mly,KI,NA,"25 km S of Musreau Lake, AB",GENLOC
2022-06-03T04:50:02.000000Z,2022-06-03T04:50:02.000000Z,55.1152,-119.0462,2,f,1.21,mly,SI,NA,"12 km SSE of Saskatoon Lake, AB",GENLOC
2022-06-03T11:13:29.000000Z,2022-06-03T11:13:29.000000Z,54.7719,-118.7401,7,f,1.57,mly,KI,NA,"29 km SSE of Grovedale, AB",GENLOC
2022-06-04T14:53:38.000000Z,2022-06-04T14:53:38.000000Z,54.3131,-118.5557,8,f,1.97,mly,KI,NA,"26 km SSE of Musreau Lake, AB",GENLOC
2022-06-04T16:56:34.000000Z,2022-06-04T16:56:34.000000Z,54.3031,-118.5578,4,f,1.18,mly,KI,NA,"26 km SSE of Musreau Lake, AB",GENLOC
2022-06-06T15:17:12.000000Z,2022-06-06T15:17:12.000000Z,53.9317,-112.5263,5,f,2.4,mly,SE,NA,"40 km NE of Fort Saskatchewan, AB",GENLOC
2022-06-08T10:08:04.000000Z,2022-06-08T10:08:04.000000Z,54.8211,-118.7798,4,f,1.08,mly,KI,NA,"23 km SSE of Grovedale, AB",GENLOC
2022-06-08T17:39:37.000000Z,2022-06-08T17:39:37.000000Z,54.3384,-118.6002,4,f,1.17,mly,KI,NA,"23 km S of Musreau Lake, AB",GENLOC
2022-06-09T19:40:34.000000Z,2022-06-09T19:40:34.000000Z,54.3455,-117.5443,8,f,1.88,mly,KI,NA,"49 km W of Fox Creek, AB",GENLOC
2022-06-12T09:58:26.000000Z,2022-06-12T09:58:26.000000Z,54.771,-118.7428,5,f,1.81,mly,KI,NA,"29 km SSE of Musreau Lake, AB",GENLOC
2022-06-13T05:12:32.000000Z,2022-06-13T05:12:32.000000Z,54.3081,-118.532,7,f,1.03,mly,KI,NA,"26 km SSE of Musreau Lake, AB",GENLOC
2022-06-15T11:55:08.000000Z,2022-06-15T11:55:08.000000Z,54.314,-118.5628,4,f,1.32,mly,KI,NA,"25 km S of Musreau Lake, AB",GENLOC
2022-06-15T12:04:04.000000Z,2022-06-15T12:04:04.000000Z,54.4038,-118.4261,18,f,1.5,mly,KI,NA,"20 km SE of Musreau Lake, AB",GENLOC
2022-06-18T04:40:51.000000Z,2022-06-18T04:40:51.000000Z,54.6912,-118.8801,4,f,1.01,mly,KI,NA,"37 km S of Grovedale, AB",GENLOC
2022-06-18T11:00:46.000000Z,2022-06-18T11:00:46.000000Z,56.2478,-116.7712,5,f,1.45,mly,SE,NA,"32 km E of Peace River, AB",GENLOC
2022-06-19T19:36:04.000000Z,2022-06-19T19:36:04.000000Z,54.3225,-118.5466,4,f,1.22,mly,KI,NA,"23 km SSE of Musreau Lake, AB",GENLOC
2022-06-19T23:00:11.000000Z,2022-06-19T23:00:11.000000Z,54.3377,-118.5611,4,f,1.09,mly,KI,NA,"23 km SSE of Musreau Lake, AB",GENLOC
2022-06-20T02:13:52.000000Z,2022-06-20T02:13:52.000000Z,54.323,-118.5776,8,f,1.37,mly,KI,NA,"24 km S of Musreau Lake, AB",GENLOC
2022-06-20T02:16:17.000000Z,2022-06-20T02:16:17.000000Z,54.35,-118.6265,10,f,1.02,mly,KI,NA,"21 km S of Musreau Lake, AB",GENLOC
2022-06-21T14:59:50.000000Z,2022-06-21T14:59:50.000000Z,54.3366,-118.5492,4,f,1.12,mly,KI,NA,"23 km SSE of Musreau Lake, AB",GENLOC
2022-06-22T12:01:45.000000Z,2022-06-22T12:01:45.000000Z,54.3184,-118.5443,8,f,2.07,mly,KI,NA,"25 km SSE of Musreau Lake, AB",GENLOC
2022-06-22T17:14:42.000000Z,2022-06-22T17:14:42.000000Z,53.8467,-119.7066,4,f,2.03,mly,SE,NA,"34 km W of Grande Cache, AB",GENLOC
2022-06-25T03:19:42.000000Z,2022-06-25T03:19:42.000000Z,54.7747,-118.7856,5,f,1.28,mly,KI,NA,"28 km SSE of Grovedale, AB",GENLOC
2022-06-28T04:15:25.000000Z,2022-06-28T04:15:25.000000Z,54.3212,-118.5724,4,f,1.05,mly,KI,NA,"24 km SSE of Musreau Lake, AB",GENLOC
2022-06-30T03:26:36.000000Z,2022-06-30T03:26:36.000000Z,54.3154,-118.4994,9,f,1.28,mly,KI,NA,"25 km SSE of Musreau Lake, AB",GENLOC
2022-07-01T23:19:31.000000Z,2022-07-01T23:19:31.000000Z,54.3079,-118.5519,4,f,1.37,mly,KI,NA,"26 km SSE of Musreau Lake, AB",GENLOC
2022-07-02T00:02:29.000000Z,2022-07-02T00:02:29.000000Z,54.3232,-118.488,2,f,1.49,mly,KI,NA,"26 km SSE of Musreau Lake, AB",GENLOC
2022-07-07T01:27:29.000000Z,2022-07-07T01:27:29.000000Z,54.3106,-118.562,9,f,2.36,mly,KI,NA,"26 km SSE of Musreau Lake, AB",GENLOC
2022-07-12T10:40:26.000000Z,2022-07-12T10:40:26.000000Z,54.3436,-117.5452,5,f,1.6,mly,KI,NA,"48 km W of Fox Creek, AB",GENLOC
2022-07-13T08:49:20.000000Z,2022-07-13T08:49:20.000000Z,54.3442,-117.5193,4,f,1.17,mly,KI,NA,"47 km W of Fox Creek, AB",GENLOC
2022-07-13T09:18:08.000000Z,2022-07-13T09:18:08.000000Z,54.3448,-117.538,9,f,1.73,mly,KI,NA,"48 km W of Fox Creek, AB",GENLOC
2022-07-16T23:24:52.000000Z,2022-07-16T23:24:52.000000Z,54.4947,-118.5113,4,f,1.08,mly,KI,NA,"9 km SE of Musreau Lake, AB",GENLOC
2022-07-17T00:58:48.000000Z,2022-07-17T00:58:48.000000Z,54.4941,-118.5042,7,f,2.52,ml,KI,401488,"9 km SE of Musreau Lake, AB",GENLOC
2022-07-17T02:15:23.000000Z,2022-07-17T02:15:23.000000Z,54.4986,-118.5276,4,f,1.06,mly,KI,NA,"8 km SE of Musreau Lake, AB",GENLOC
2022-07-18T08:32:13.000000Z,2022-07-18T08:32:13.000000Z,54.4927,-118.5081,4,f,1.07,mly,KI,NA,"9 km SE of Musreau Lake, AB",GENLOC
2022-07-19T01:41:11.000000Z,2022-07-19T01:41:11.000000Z,54.6246,-118.6178,4,f,1.2,mly,KI,NA,"9 km N of Musreau Lake, AB",GENLOC
2022-07-20T20:37:05.000000Z,2022-07-20T20:37:05.000000Z,54.5002,-118.4873,4,f,1.23,mly,KI,NA,"27 km SSE of Musreau Lake, AB",GENLOC
2022-07-22T15:16:32.000000Z,2022-07-22T15:16:32.000000Z,54.3011,-118.5573,7,f,3.13,mly,KI,NA,"27 km SSE of Musreau Lake, AB",GENLOC
2022-07-23T07:42:57.000000Z,2022-07-23T07:42:57.000000Z,54.3457,-118.4276,4,f,1.41,mly,KI,NA,"25 km SE of Musreau Lake, AB",GENLOC
2022-07-23T22:49:38.000000Z,2022-07-23T22:49:38.000000Z,54.3544,-118.6552,4,f,1.56,mly,KI,NA,"24 km WSW of Musreau Lake, AB",GENLOC
2022-07-23T22:49:55.000000Z,2022-07-23T22:49:55.000000Z,54.3084,-118.5496,8,f,1.94,mly,KI,NA,"24 km WSW of Musreau Lake, AB",GENLOC
2022-07-24T10:22:11.000000Z,2022-07-24T10:22:11.000000Z,54.3311,-118.5766,4,f,1.15,mly,KI,NA,"23 km S of Musreau Lake, AB",GENLOC
2022-07-27T04:35:02.000000Z,2022-07-27T04:35:02.000000Z,52.2637,-117.6953,8,f,2.05,mly,SE,NA,"16 km W of Mt Alberta, AB",GENLOC
2022-07-28T13:14:10.000000Z,2022-07-28T13:14:10.000000Z,54.2674,-113.0517,1,g,2.03,mly,SE,NA,"26 km SW of Long Lake, AB",GENLOC
2022-07-28T17:46:41.000000Z,2022-07-28T17:46:41.000000Z,54.2974,-118.8231,3,f,1.25,mly,KI,NA,"30 km SW of Musreau Lake, AB",GENLOC
2022-07-29T00:15:31.000000Z,2022-07-29T00:15:31.000000Z,54.314,-118.6217,4,f,1.04,mly,KI,NA,"25 km S of Musreau Lake, AB",GENLOC
2022-07-30T00:27:31.000000Z,2022-07-30T00:27:31.000000Z,54.3217,-118.5753,4,f,1.12,mly,KI,NA,"24 km S of Musreau Lake, AB",GENLOC
2022-07-30T12:12:15.000000Z,2022-07-30T12:12:15.000000Z,54.7398,-118.8033,8,f,1.06,mly,KI,NA,"32 km S of Grovedale, AB",GENLOC
2022-07-30T12:46:56.000000Z,2022-07-30T12:46:56.000000Z,54.7662,-118.7499,4,f,1.32,mly,KI,NA,"29 km S of Grovedale, AB",GENLOC
2022-07-31T14:12:07.000000Z,2022-07-31T14:12:07.000000Z,54.4951,-118.4861,5,f,1.52,mly,KI,NA,"9 km SE of Musreau Lake, AB",GENLOC
2022-07-31T14:52:14.000000Z,2022-07-31T14:52:14.000000Z,52.3015,-113.8889,3,f,1.72,ml,KI,402113,"4 km W of Red Deer, AB",GENLOC
2022-07-31T18:08:44.000000Z,2022-07-31T18:08:44.000000Z,52.2944,-113.8509,7,f,2.49,ml,KI,402119,"1 km W of Red Deer, AB",GENLOC
2022-08-01T11:32:58.000000Z,2022-08-01T11:32:58.000000Z,52.3016,-113.8897,3,f,1.63,ml,KI,402169,"1 km W of Red Deer, AB",GENLOC
2022-08-01T13:30:35.000000Z,2022-08-01T13:30:35.000000Z,52.3021,-113.8895,3,f,1.49,ml,KI,402169,"1 km W of Red Deer, AB",GENLOC
2022-08-01T22:54:18.000000Z,2022-08-01T22:54:18.000000Z,52.3083,-113.899,3,f,1.37,ml,KI,402169,"4 km W of Red Deer, AB",GENLOC
2022-08-02T01:02:06.000000Z,2022-08-02T01:02:06.000000Z,52.3025,-113.8881,3,f,1.41,ml,KI,402169,"3 km W of Red Deer, AB",GENLOC
2022-08-02T07:52:44.000000Z,2022-08-02T07:52:44.000000Z,52.3023,-113.8934,3,f,1.61,ml,KI,402172,"4 km W of Red Deer, AB",GENLOC
2022-08-02T12:56:02.000000Z,2022-08-02T12:56:02.000000Z,52.3016,-113.8797,3,f,1.29,ml,KI,402172,"3 km W of Red Deer, AB",GENLOC
2022-08-02T21:53:25.000000Z,2022-08-02T21:53:25.000000Z,54.8242,-118.8724,6,f,1.68,mly,KI,NA,"22 km S of Grovedale, AB",GENLOC
2022-08-03T02:52:21.000000Z,2022-08-03T02:52:21.000000Z,52.3031,-113.8903,3,f,1.43,ml,KI,402172,"4 km W of Red Deer, AB",GENLOC
2022-08-03T02:52:47.000000Z,2022-08-03T02:52:47.000000Z,52.3008,-113.8895,2,f,1.91,ml,KI,402172,"4 km W of Red Deer, AB",GENLOC
2022-08-03T03:56:51.000000Z,2022-08-03T03:56:51.000000Z,52.238,-117.7805,3,f,1.75,mly,SE,NA,"22 km WSW of Mt Alberta, AB",GENLOC
2022-08-03T14:12:13.000000Z,2022-08-03T14:12:13.000000Z,56.2332,-116.9485,19,f,1.33,mly,SE,NA,"10 km NE of St Isidore, AB",GENLOC
2022-08-06T01:04:35.000000Z,2022-08-06T01:04:35.000000Z,54.2698,-118.4707,23,f,1.39,mly,KI,NA,"32 km SSE of Musreau Lake, AB",GENLOC
2022-08-08T05:45:11.000000Z,2022-08-08T05:45:11.000000Z,54.7746,-118.7401,2,f,1.3,mly,KI,NA,"28 km SSE of Grovedale, AB",GENLOC
2022-08-09T07:13:29.000000Z,2022-08-09T07:13:29.000000Z,54.3171,-118.5498,8,f,2.46,mly,KI,NA,"25 km SSE of Musreau Lake, AB",GENLOC
2022-08-09T07:13:40.000000Z,2022-08-09T07:13:40.000000Z,54.3414,-118.5476,4,f,2.51,mly,KI,NA,"25 km SSE of Musreau Lake, AB",GENLOC
2022-08-09T07:23:56.000000Z,2022-08-09T07:23:56.000000Z,54.3108,-118.5568,6,f,1.27,mly,KI,NA,"26 km SSE of Musreau Lake, AB",GENLOC
2022-08-09T20:27:10.000000Z,2022-08-09T20:27:10.000000Z,54.3351,-118.5554,4,f,1.11,mly,KI,NA,"23 km SSE of Musreau Lake, AB",GENLOC
2022-08-10T00:59:43.000000Z,2022-08-10T00:59:43.000000Z,54.3161,-118.5644,4,f,1.23,mly,KI,NA,"25 km SSE of Musreau Lake, AB",GENLOC
2022-08-13T08:47:09.000000Z,2022-08-13T08:47:09.000000Z,54.3439,-118.4326,4,f,1.43,mly,KI,NA,"25 km SE of Musreau Lake, AB",GENLOC
2022-08-14T04:11:22.000000Z,2022-08-14T04:11:22.000000Z,54.7589,-118.7637,4,f,1.09,mly,KI,NA,"30 km SSE of Grovedale, AB",GENLOC
2022-08-14T14:06:08.000000Z,2022-08-14T14:06:08.000000Z,56.2202,-116.6473,4,f,1.68,mly,SE,NA,"28 km E of St Isidore, AB",GENLOC
2022-08-15T02:28:39.000000Z,2022-08-15T02:28:39.000000Z,54.7706,-118.7376,4,f,1.13,mly,SI,NA,"28 km SSE of Grovedale, AB",GENLOC
2022-08-15T07:35:33.000000Z,2022-08-15T07:35:33.000000Z,54.2951,-117.6221,4,f,1.37,mly,KI,NA,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T07:50:58.000000Z,2022-08-15T07:50:58.000000Z,54.7752,-118.743,4,f,1.58,mly,KI,NA,"28 km SSE of Grovedale, AB",GENLOC
2022-08-15T08:28:53.000000Z,2022-08-15T08:28:53.000000Z,54.2855,-117.6413,4,f,1.06,mly,KI,NA,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T08:57:17.000000Z,2022-08-15T08:57:17.000000Z,54.2912,-117.6399,16,f,2,ml,KI,402687,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T10:02:51.000000Z,2022-08-15T10:02:51.000000Z,54.2865,-117.6457,13,f,1.13,mly,KI,NA,"56 km WSW of Fox Creek, AB",GENLOC
2022-08-15T10:57:03.000000Z,2022-08-15T10:57:03.000000Z,54.2922,-117.6411,15,f,2.11,ml,KI,402690,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T12:21:11.000000Z,2022-08-15T12:21:11.000000Z,54.2891,-117.6382,7,f,1.76,mly,KI,NA,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T13:43:22.000000Z,2022-08-15T13:43:22.000000Z,54.2836,-117.6379,4,f,1.45,mly,KI,NA,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T13:55:26.000000Z,2022-08-15T13:55:26.000000Z,54.2859,-117.6409,4,f,1.49,mly,KI,NA,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T15:41:54.000000Z,2022-08-15T15:41:54.000000Z,54.2852,-117.636,4,f,2.01,ml,KI,402691,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T16:29:43.000000Z,2022-08-15T16:29:43.000000Z,54.3027,-117.6515,6,f,1.29,mly,KI,NA,"56 km WSW of Fox Creek, AB",GENLOC
2022-08-15T16:51:11.000000Z,2022-08-15T16:51:11.000000Z,54.2862,-117.6338,4,f,1.18,mly,KI,NA,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T19:00:12.000000Z,2022-08-15T19:00:12.000000Z,54.2874,-117.6374,4,f,2.36,ml,KI,402704,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T20:59:38.000000Z,2022-08-15T20:59:38.000000Z,54.2887,-117.6379,4,f,2.1,ml,KI,402713,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T22:22:16.000000Z,2022-08-15T22:22:16.000000Z,54.2856,-117.6364,4,f,1.13,mly,KI,NA,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-15T23:41:08.000000Z,2022-08-15T23:41:08.000000Z,54.3164,-118.5501,8,f,2.19,mly,KI,NA,"25 km SSE of Musreau Lake, AB",GENLOC
2022-08-16T01:00:53.000000Z,2022-08-16T01:00:53.000000Z,54.2946,-117.634,4,f,2.43,ml,KI,402759,"54 km WSW of Fox Creek, AB",GENLOC
2022-08-16T01:59:11.000000Z,2022-08-16T01:59:11.000000Z,54.2924,-117.606,4,f,1.07,mly,KI,NA,"54 km WSW of Fox Creek, AB",GENLOC
